MARKET_REGION,ASSET_CATEGORY,ISSUER_NAME,INDUSTRY_SECTOR,TOP_LEVEL_OPENFIGI_ID,SECURITY_NAME,PRIMARY_TICKER,PRIMARY_EXCHANGE_CODE,PRIMARY_EXCHANGE_NAME,COUNTRY_OF_DOMICILE,EXCHANGE_CODES
USA,Equity,D-WAVE QUANTUM INC.,Data processing and preparation,BBG0192379X7,D-WAVE QUANTUM INC,QBTS,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""BW"",
  ""E1"",
  ""EO"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""SW"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,D. BORAL ARC ACQUISITION I CORP.,,BBG01TXB20D7,D BORAL ARC ACQUISITION - 30,BCARW,,OC,US,"[
  ""OC"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,D. BORAL ARC ACQUISITION I CORP.,,BBG01TRH9N99,D BORAL ARC ACQUISITION I CO,BCARU,,OC,US,"[
  ""OC"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,D. BORAL ARC ACQUISITION I CORP.,,BBG01TRHB8X2,D. BORAL ARC ACQUISIT - CL A,BCAR,,OC,US,"[
  ""OC"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DAILY JOURNAL CORP,Newspapers,BBG001S5QHM5,DAILY JOURNAL CORP,DJCO,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DAKOTA GOLD CORP.,,BBG0120W17F0,DAKOTA GOLD CORP,DC,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""US"",
  ""UT"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DAKTRONICS INC /SD/,Miscellaneous Manufactures,BBG001S7N3Z1,DAKTRONICS INC,DAKT,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DALLASNEWS CORP,Newspapers,BBG001T04HY6,DALLASNEWS CORP,DALN,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DALRADA FINANCIAL CORP,Help supply services,BBG001SDM673,DALRADA FINANCIAL CORP,DFCO,PNK,PNK OTC MARKETS INC,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DANA INC,Motor vehicle parts and accessories,BBG001SRW699,DANA INC,DAN,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B1"",
  ""B3"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""S2"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DANAHER CORP /DE/,Process control instruments,BBG001S5QGT0,DANAHER CORP,DHR,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""AV"",
  ""B1"",
  ""B3"",
  ""BU"",
  ""BW"",
  ""E1"",
  ""EB"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""I2"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""IX"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PE"",
  ""PO"",
  ""PQ"",
  ""QE"",
  ""QT"",
  ""QX"",
  ""RM"",
  ""RX"",
  ""S1"",
  ""S2"",
  ""S4"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TE"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DARDEN RESTAURANTS INC,Eating places,BBG001S5QM08,DARDEN RESTAURANTS INC,DRI,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B3"",
  ""BW"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""IX"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""XK""
]"
USA,Equity,"DARE BIOSCIENCE, INC.",Pharmaceutical preparations,BBG001V0GDP9,DARE BIOSCIENCE INC,DARE,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DARIOHEALTH CORP.,Surgical and medical instruments,BBG003V5PCZ5,DARIOHEALTH CORP,DRIO,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EO"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XI"",
  ""XJ"",
  ""XM"",
  ""XN"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,"DARKPULSE, INC.",Prepackaged software,BBG001S78WL9,DARKPULSE INC,DPLS,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DARLING INGREDIENTS INC.,Fats and Oils,BBG001SB7RP8,DARLING INGREDIENTS INC,DAR,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B1"",
  ""BW"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DATA I/O CORP,Instruments to measure electricity,BBG001S5QCW5,DATA I/O CORP,DAIO,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DATA STORAGE CORP,Data processing and preparation,BBG001T1WVL6,DATA STORAGE CORP,DTST,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DATA STORAGE CORP,Data processing and preparation,BBG011122VF3,DATA STORAGE CORP -CW26,DTSTW,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,"DATA443 RISK MITIGATION, INC.",Prepackaged software,BBG001SBYK73,DATA443 RISK MITIGATION INC,ATDS,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UX"",
  ""VF"",
  ""VJ"",
  ""VK"",
  ""VY""
]"
USA,Equity,"DATADOG, INC.",Prepackaged software,BBG003NJHZW5,DATADOG INC - CLASS A,DDOG,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""AV"",
  ""B3"",
  ""BW"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LN"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DATAVAULT AI INC.,Semiconductors and related devices,BBG00KLHTKR9,WISA TECHNOLOGIES INC,DVLT,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,"DAVE & BUSTER'S ENTERTAINMENT, INC.",Eating places,BBG001WWJTL4,DAVE & BUSTER'S ENTERTAINMEN,PLAY,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""BW"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DAVE INC./DE,,BBG00Z483WM2,DAVE INC,DAVE,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UT"",
  ""UV"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
